topic,feature,value
6,artist510,-0.0324002041839
6,artist511,0.24390209148
6,artist513,-0.0291333863625
6,artist514,0.0465497082568
6,artist515,-0.0122618519145
6,artist517,0.0451287999733
6,artist519,0.00290532323804
6,artist1432,0.0295510501535
6,artist1149,0.00797829698529
6,artist1148,-0.0546687523994
6,artist639,0.0514086448158
6,artist638,-0.0702154386547
6,artist1419,0.0449854144491
6,artist1418,0.00889810767559
6,artist635,0.0389849306256
6,artist634,0.157791153556
6,artist637,-0.0235994898229
6,artist636,0.105759912385
6,artist631,0.350647714832
6,artist630,-0.00132605634718
6,artist1147,0.0102914359613
6,artist1146,-0.0137346899
6,artist1098,-0.0192488477373
6,artist1093,-0.0246708597131
6,artist1092,0.0954899593459
6,artist1091,0.0178048310694
6,artist1090,0.00975573265837
6,artist1096,0.144648836457
6,artist1095,-0.101811296392
6,artist1094,0.0143056838999
6,artist183,0.206606806683
6,artist182,-0.098529478408
6,artist181,-0.0278659259277
6,artist180,-0.0202699752991
6,artist187,-0.0238641717602
6,artist186,-0.0198498077869
6,artist184,0.307657757835
6,artist189,0.0352510982559
6,artist741,-0.0107757717077
6,artist740,-0.0249631126621
6,artist743,-2.09530895926e-05
6,artist742,-0.0603539380485
6,artist745,0.0432012693778
6,artist744,0.0415177184516
6,artist747,-0.0239444033827
6,artist746,-0.0246632863289
6,artist748,-0.0751437256249
6,artist1709,-0.0213207206015
6,artist296,0.109238222327
6,artist295,0.0376617735631
6,artist293,0.0150955696258
6,artist292,0.0364520555455
6,artist291,-0.0228942483003
6,artist299,-0.015550052623
6,artist298,0.0336669509737
6,location90,-0.0406084452858
6,location91,0.787360359853
6,location92,-0.0244111683886
6,location93,-0.181067111284
6,location94,-0.379437269131
6,location95,-0.306992748179
6,location96,0.0957429092731
6,location97,0.117199779653
6,location98,-0.0305710381876
6,location99,-0.22050179969
6,artist369,-0.000228310539018
6,artist368,0.0180552282315
6,artist360,-0.163492977673
6,artist169,-0.0349140213202
6,artist168,0.015330519805
6,artist162,-0.10331739887
6,artist164,-0.019061921874
6,artist167,-0.0500735698192
6,artist166,0.0259869909486
6,location336,-0.316082028493
6,location337,0.00911736151494
6,location334,0.032432352919
6,location335,-0.0231415161287
6,location332,-0.298119907626
6,location333,0.00423428727952
6,location330,-0.0437763740839
6,location331,-0.3595734168
6,location338,0.354035865704
6,location339,0.0616961285356
6,location428,-0.00634639089275
6,location429,0.0226074119126
6,location422,-0.0243854049845
6,location423,-0.0233516040302
6,location420,0.0651190337178
6,location421,-0.0154303031083
6,location426,-0.0273502873924
6,location425,-0.0407750116866
6,artist1370,-0.0290991237982
6,location78,0.626838397052
6,location79,0.0267015497593
6,location72,-0.0188992178844
6,location73,-0.0779933152467
6,location70,0.0181526573344
6,location71,0.201635449038
6,location76,0.257553112537
6,location77,-0.020438265939
6,location74,0.00197677745569
6,location75,0.0189934630172
6,artist811,-0.0256210682125
6,artist989,-0.0254864930941
6,artist988,0.0104878720341
6,location518,0.0650959979802
6,artist810,-0.35434943875
6,artist983,0.0342830128663
6,artist982,-0.0242489512536
6,artist981,-0.0117990383834
6,artist980,-0.0460190297897
6,artist987,0.00303799088731
6,artist813,-0.0208099273818
6,artist985,-0.00390074445939
6,artist984,-0.0326265504864
6,artist812,-0.0409300673736
6,artist815,0.11838411917
6,artist814,-0.0171338201253
6,location198,0.113869962091
6,location199,-0.0218455827914
6,artist817,-0.167512558263
6,location192,0.0413559826736
6,location193,-0.069501417618
6,location191,0.388250867494
6,location196,0.0640933080908
6,location197,0.00313820033701
6,location194,-0.0568118193891
6,location195,-0.0306613493184
6,artist29,-0.0555571636922
6,artist28,-0.0475012765398
6,artist1558,0.0650959979802
6,artist1559,0.0204251539223
6,artist23,0.0392372398538
6,artist22,0.0580743944715
6,artist21,0.0318847202163
6,artist1555,0.0488770016594
6,artist27,-0.0232673203207
6,artist25,-0.214245130241
6,artist24,-0.11802278349
6,artist1399,0.0271469282477
6,artist1390,-0.23376419405
6,artist1393,0.0366467818446
6,artist1394,-0.0103441047724
6,artist1395,-0.0188472945055
6,artist1396,-0.165167498375
6,artist565,-0.0506400329846
6,artist564,-0.120486665327
6,artist567,-0.172547431828
6,artist566,0.0311865154181
6,artist561,-0.0404624450208
6,artist563,-0.086190886477
6,artist562,-0.035091412412
6,artist569,-0.0132953072669
6,artist568,-0.022138185458
6,artist643,0.0305211141926
6,artist1178,-0.0996945334468
6,artist1179,-0.0197170961346
6,artist629,-0.186543328356
6,artist626,-0.0173187372572
6,artist1175,-0.0637726663217
6,artist624,0.0137311235015
6,artist625,0.032437862829
6,artist1170,0.0128584583387
6,artist1171,-0.00381059094212
6,artist1172,-0.041285096821
6,artist1173,0.030402187109
6,artist195,-0.22050179969
6,artist196,-0.00581739201582
6,artist197,0.0384095696062
6,artist190,-0.0857129249106
6,artist191,-0.0240036853361
6,artist192,0.0186494967346
6,artist193,-0.0278180174043
6,artist199,0.037426690225
6,artist752,-0.106555352963
6,artist753,0.012064517012
6,artist750,-0.173564705734
6,artist751,0.025829892594
6,artist756,0.00699375318551
6,artist757,0.141466527936
6,artist754,-0.0170479529621
6,artist755,-0.0233356751958
6,artist758,-0.0728725310839
6,artist759,-0.169120170723
6,artist289,0.0195493798601
6,artist280,-0.128949492862
6,artist281,-0.023843256354
6,artist282,-0.0877667633072
6,artist283,-0.0162473696108
6,artist284,0.0122677634173
6,artist285,-0.240050689243
6,artist286,-0.354325404618
6,artist287,0.00044228645452
6,artist1608,-0.0139343027036
6,artist1609,0.0305380605377
6,artist1603,-0.0292816718873
6,artist1600,-0.199650758587
6,artist1606,0.0291584227827
6,artist1604,0.00992731223397
6,artist607,0.106428935979
6,artist1112,0.0203705690213
6,artist1113,0.000799440742919
6,location87,-0.102014177673
6,location86,0.222397114959
6,location85,-0.00721578965903
6,location84,-0.0496432023635
6,location83,0.0012131363532
6,location81,0.105586341833
6,location80,0.321179300835
6,location89,0.0259869909486
6,location88,-0.00620745842006
6,artist378,-0.0124293552268
6,artist379,-0.0262989554353
6,artist374,-0.0435566894347
6,artist376,-0.062641941737
6,artist377,0.00232590108903
6,artist371,0.158133206679
6,artist372,0.207953717347
6,artist172,-0.0238572483704
6,artist173,-0.0261755708862
6,artist170,-0.0406084452858
6,artist171,0.133758714548
6,artist176,-0.0916794067105
6,artist177,-0.0568293348068
6,artist174,-0.0184953026411
6,artist175,0.0554001022713
6,location458,-0.0531726386439
6,location457,-0.00105069191362
6,location456,0.00500139137237
6,location455,-0.0615197596757
6,location454,-0.017766322088
6,location453,0.000446102117421
6,location452,-0.00661016393992
6,location450,-0.0174724581313
6,location299,-0.0177247990685
6,location298,-0.0174750177823
6,location517,-0.00718450615457
6,location293,-0.019679849276
6,location292,-0.132835611512
6,location295,-0.0250579259837
6,location294,-0.0238447257159
6,location297,0.000331208252027
6,location296,-0.0168123610415
6,location515,-0.027997613664
6,location512,-0.0233238377557
6,artist986,-0.00198071937465
6,location69,-0.0970428073647
6,location68,0.04899689148
6,location510,-0.025442006109
6,location61,-0.169701991356
6,location60,0.00782427142076
6,location63,-0.0760727941898
6,location62,-0.0250212552361
6,location65,-0.00563525340605
6,location64,0.0744342508692
6,location67,-0.0838821230972
6,location66,-0.0851761305466
6,artist994,0.0103417190282
6,artist995,0.085494125462
6,artist996,0.0441009660763
6,artist997,0.287388491384
6,artist990,0.0109418339194
6,artist991,0.00147438905596
6,artist993,0.0195653987502
6,artist1433,-0.0243803211042
6,artist1549,0.362177037609
6,artist18,0.00443174906697
6,artist16,-0.0245088726033
6,artist17,0.0177356296949
6,artist14,-0.0599471037497
6,artist15,0.0146708562755
6,artist12,-0.0193478361634
6,artist13,-0.338068624365
6,artist10,-0.08514216865
6,artist11,-0.116060995539
6,artist1389,-0.0232918147108
6,artist1388,0.00787739543725
6,artist1385,0.206721065375
6,artist1384,-0.0952611344512
6,artist1382,-0.0271377631018
6,artist576,0.00398254838495
6,artist577,-0.0295776014259
6,artist575,0.271460351951
6,artist572,0.0262880159409
6,artist573,0.111493166111
6,artist570,-0.0302219982918
6,artist571,0.0105163891688
6,artist578,-0.106650106538
6,artist579,-0.0145410058027
6,artist1163,0.00696162073276
6,artist1161,0.00434275339134
6,artist610,-0.0490966066462
6,artist1167,-0.021671984617
6,artist616,-0.0652811898768
6,artist615,-0.025012311028
6,artist1023,-0.0106910702881
6,artist619,-0.013555965655
6,artist618,-0.0301065655927
6,artist1020,0.0286571676532
6,artist1026,0.0996836665002
6,artist1027,0.0745332453842
6,artist1325,-0.0179397588523
6,artist1024,0.201776170666
6,artist1327,-0.0258725631588
6,artist1452,-0.0230055505018
6,artist1451,0.00141270751034
6,artist1457,0.113837708271
6,artist1322,-0.0531726386439
6,artist1456,-0.0175540113761
6,artist767,0.0567951047053
6,artist763,-0.151239164528
6,artist762,0.00756957285885
6,artist761,-0.376678685003
6,artist1454,0.0275447300843
6,artist769,0.0789404836482
6,artist1619,-0.105859968506
6,artist1618,0.0287838217097
6,artist1610,-0.0290195641583
6,artist1612,0.00513954642033
6,artist1369,-0.0482315437483
6,artist1614,-0.0242304269837
6,artist1617,-0.020900723075
6,artist1368,-0.0133356729804
6,artist381,-0.160083647314
6,artist380,-0.00648316481106
6,artist383,0.373084184807
6,artist382,-0.0890162187875
6,artist384,-0.00568499037244
6,artist387,-0.0429413439769
6,artist389,-0.0413877018331
6,artist388,0.00358513911312
6,artist149,0.105586341833
6,artist148,-0.0531145668119
6,artist147,-0.00522572698663
6,artist146,-0.00455080582387
6,artist145,-0.0109205707705
6,artist144,-0.100869505358
6,artist143,0.173210426945
6,artist141,0.0864640030115
6,artist1744,0.0953369351547
6,location448,-0.0209032998189
6,location449,-0.0170275649672
6,artist1742,0.0233077304631
6,location444,-0.00568345717907
6,location446,-0.0413389011453
6,location447,-0.0199110086543
6,location442,0.0329565597505
6,location288,-0.0285804418933
6,location289,-0.0407130170732
6,location286,0.0169882271285
6,location287,-0.0943087260822
6,location284,-0.0267148397436
6,location285,-0.0290574463049
6,location283,0.00234377160709
6,location280,-0.0252111716923
6,location281,0.0149653031604
6,location58,0.00579414644041
6,location59,0.0138830463842
6,location54,-0.0435027689768
6,location55,-0.306135132707
6,location56,0.470525449476
6,location57,0.0616133686967
6,location50,-0.0553828880831
6,location52,0.100116264342
6,location53,0.0267553027321
6,artist1740,-0.0506614493731
6,artist961,-0.010045688637
6,artist960,0.217784399512
6,artist963,0.0689773700054
6,artist967,0.18968523639
6,artist966,0.0271306461175
6,artist968,-0.00097519480627
6,artist1554,-0.00718450615457
6,artist1552,0.0138263817478
6,artist1550,0.0225635175198
6,artist1551,-0.0249710434617
6,artist1417,-0.0671385755881
6,artist1570,-0.0258393405028
6,artist1571,0.011904044866
6,artist1572,0.00907883237615
6,artist1573,0.121437370638
6,artist1416,-0.0176673938297
6,artist1575,0.0129388756879
6,artist1576,-0.0429105884224
6,artist1577,0.027983251686
6,artist1578,0.0659114473182
6,artist1579,-0.0286959249373
6,artist1256,0.00338058765557
6,artist819,0.139121542317
6,artist818,0.00121236633108
6,artist549,-0.0258672594933
6,artist548,0.0316069118359
6,artist1376,0.0541736080559
6,artist1377,-0.00560130667918
6,artist1374,0.0159677849211
6,artist1375,0.0938124067984
6,artist543,0.0334377449398
6,artist542,-0.0267143693365
6,artist541,-0.0933549460377
6,artist540,0.0202125499012
6,artist547,0.0272659934651
6,artist546,0.070324135735
6,artist545,0.0369378755541
6,artist1116,-0.45317317553
6,artist606,0.0182389243008
6,artist449,-0.069501417618
6,artist600,0.0129742675231
6,artist601,0.435698243719
6,artist603,0.00397264675169
6,artist608,-0.105599634709
6,artist609,-0.348902502247
6,artist1119,0.00582526340881
6,artist1286,-0.000558413014373
6,artist1287,-0.0199110086543
6,artist1284,-0.0413389011453
6,artist1282,0.00779220375119
6,artist1281,0.000742115346414
6,artist1289,-0.0178785395865
6,artist1412,0.0305063882124
6,artist1371,-0.0286469735365
6,artist1409,-0.149452424969
6,artist778,-0.122139637595
6,artist779,-0.182875046918
6,artist1028,-0.0336504904134
6,artist1029,0.182971061209
6,artist771,-0.0506302229683
6,artist772,-0.00222323328978
6,artist773,0.0511696682304
6,artist774,-0.180482258972
6,artist775,-0.00596969836633
6,artist776,0.0380239856848
6,artist1598,0.0109233283361
6,artist1599,0.079558542843
6,artist1590,-0.0269591287493
6,artist1591,0.0259099501196
6,artist1597,-0.0206571995658
6,artist1594,0.0096486381551
6,artist1595,0.297627255869
6,artist1628,-0.00240147762414
6,artist1624,0.0362251820992
6,artist1625,0.0208679355791
6,artist1627,0.00615821077609
6,artist1620,-0.021499355346
6,artist1621,0.181839907117
6,artist1623,0.120125044948
6,artist392,-0.0137553783451
6,artist393,0.121458795111
6,artist390,0.084608491659
6,artist391,-0.0517117314948
6,artist396,-0.0351714597003
6,artist395,-0.0106039067678
6,artist398,0.167260105875
6,artist399,-0.196874189104
6,artist150,0.0175117507979
6,artist154,0.0012131363532
6,artist155,-0.0333958327527
6,artist156,-0.0631308130265
6,artist157,-0.0206267340599
6,artist159,-0.199852200225
6,artist1379,0.496889994814
6,location471,-0.0482315437483
6,location470,0.0152041634525
6,location473,-0.0952611344512
6,location472,0.0952251143087
6,location475,0.0271469282477
6,location474,-0.0232918147108
6,location477,-0.0124082266231
6,location476,-0.0240453036813
6,location479,0.0504901769628
6,location478,0.0324532744119
6,location273,-0.0334350249599
6,location272,0.0304840953153
6,location271,-0.107820256869
6,location270,0.0757349910093
6,location277,-0.0104409931774
6,location276,-0.0153321983175
6,artist627,0.139506850947
6,location279,0.0868968664642
6,location278,-0.0888116826151
6,artist1176,0.0112460933133
6,artist622,0.0252664617687
6,artist623,-0.067034652946
6,location43,-0.0575956563709
6,location42,0.248944837367
6,location41,-0.127528086817
6,location40,0.108114910141
6,location47,-0.138225451876
6,location46,-0.104483992566
6,location45,-0.0134505760057
6,location44,-0.00656442504512
6,location49,0.337844505794
6,location48,0.12356722359
6,artist972,-0.00447272024583
6,artist970,-0.0223041345253
6,artist976,0.0482223871967
6,artist977,-0.0761555963506
6,artist974,-0.0171668534497
6,artist975,0.0390237643423
6,artist978,0.0102744647472
6,artist979,0.0291674835809
6,location387,0.0954899593459
6,location386,0.00975573265837
6,location385,-0.420883538347
6,location384,0.0431170677507
6,location383,0.185538049479
6,location382,-0.039474476139
6,location381,0.00800371549412
6,location380,0.0637865462773
6,location388,0.0586018041642
6,location129,0.00044228645452
6,location128,-0.023843256354
6,location123,-0.130293646664
6,location122,0.326230151593
6,location121,0.00330875619961
6,location120,0.0931286177046
6,location127,-0.128949492862
6,location126,-0.0380653833893
6,location125,-0.0195828472705
6,location124,0.0753079397079
6,location498,-0.0155637716676
6,location493,-0.0372206136539
6,location492,-0.0315621405965
6,location491,0.0357330171961
6,location497,-0.20160668342
6,location496,0.0232539368726
6,location495,0.00176579937831
6,location100,0.037426690225
6,artist75,0.0266751587087
6,artist76,-0.0118329274998
6,artist77,-0.0134505760057
6,artist70,0.00695142813737
6,artist71,-0.127528086817
6,artist72,-0.006303439729
6,artist73,-0.08619669742
6,artist78,-0.104483992566
6,artist79,-0.138225451876
6,artist1569,0.132481729184
6,artist1361,-0.0461587817597
6,artist808,0.0182917348535
6,artist1362,-0.0117353149326
6,artist558,-0.0121048444877
6,artist559,-0.0486864064437
6,artist1367,-0.0228820249513
6,artist1366,0.00324881001302
6,artist802,0.196674094219
6,artist803,0.00216975716212
6,artist556,0.0700401131891
6,artist557,-0.0270627615335
6,artist550,-0.000968655852158
6,artist807,0.274341587446
6,artist804,-0.685350403991
6,artist805,0.110011225338
6,artist1401,-0.0240453036813
6,artist1105,0.0586018041642
6,artist1104,0.00329340596136
6,artist1107,-0.0101491474538
6,artist1106,0.0138549364443
6,artist1101,-0.0181649793595
6,artist1100,0.566987714089
6,artist1103,0.115785939667
6,artist1102,0.0631574710129
6,artist1108,0.0423334268256
6,artist1295,-0.0173063483965
6,artist1294,-0.0174724581313
6,artist1296,0.00304335321101
6,artist1291,0.00941217810279
6,artist1290,-0.0141151793448
6,artist1293,-0.025593313033
6,artist1292,-0.0170275649672
6,artist1299,-0.00260097589766
6,artist1403,0.0303303008939
6,artist1404,0.270143893215
6,artist1039,0.0229427996363
6,artist1038,0.530201621211
6,artist709,-0.00827029683472
6,artist708,0.0175710528592
6,artist1031,-0.611379656158
6,artist704,-0.0407130170732
6,artist1033,0.0144713820784
6,artist706,0.00122460846828
6,artist701,-0.0943087260822
6,artist700,0.0169882271285
6,artist703,-0.0285804418933
6,artist702,0.0216414491276
6,artist1581,0.00723831359358
6,artist1580,0.0158714439535
6,artist1583,-0.0214381027855
6,artist1582,0.0307381350735
6,artist1585,0.0827111104408
6,artist1584,-0.0107431325901
6,artist1587,0.120636389702
6,artist1586,0.0895528796122
6,location516,-0.0187013504527
6,artist1406,-0.0124082266231
6,artist1633,0.0219648748399
6,artist1632,0.0385514372429
6,artist1631,-0.0489543841389
6,artist1630,0.041655195284
6,artist1637,0.0165660108411
6,artist1407,0.0982772427442
6,artist1634,-0.00349159426381
6,artist1639,0.148280538805
6,artist1638,-0.0928118732111
6,location514,-0.383755818024
6,artist4,0.050215387244
6,artist5,-0.122180958906
6,artist6,-0.0529883068163
6,artist124,-0.00271827439667
6,artist121,0.04899689148
6,artist122,-0.0179445960244
6,artist129,-0.0252429645047
6,artist128,0.201635449038
6,artist2,-0.0439194340006
6,location513,-0.0113570457001
6,artist1476,0.208193633802
6,artist239,0.346305831139
6,artist238,0.0636210714495
6,artist231,-0.00425113167404
6,artist230,-0.128415324634
6,artist232,-0.320402268823
6,artist235,0.214068498641
6,artist237,-0.0794106003337
6,artist236,-0.17069745918
6,location467,0.443829965924
6,location464,-0.0276069511154
6,location462,0.0032413639882
6,location463,-0.00646125314659
6,location460,-0.0258725631588
6,location461,-0.0268484951905
6,location468,-0.0221359671615
6,location469,-0.0117353149326
6,location260,-0.0423688403655
6,location261,0.0199038797137
6,location262,0.0305211141926
6,location263,-0.297534450186
6,location264,-0.204453667306
6,location265,0.0817385605927
6,location266,-0.0315564154575
6,location267,0.0302678631647
6,location268,0.0180363101422
6,location269,-0.0142254790283
6,location36,0.0296757463725
6,location37,0.00336668761928
6,location34,-0.0469096138889
6,location35,-0.0157577868294
6,location32,-0.0228825679294
6,location33,0.0328150277528
6,location30,0.0349961345759
6,location31,-0.0414251824818
6,location38,-0.177861381384
6,location39,-0.0383528015765
6,location274,0.0626068423426
6,artist947,0.0424800694778
6,artist944,0.0691471937549
6,artist943,0.0294908435645
6,artist942,-0.0888116826151
6,artist941,-0.00055624476495
6,artist940,0.0403973864886
6,artist949,-0.0815148633631
6,location394,-0.00240754614506
6,location395,-0.000932890748955
6,location396,-0.0175622592216
6,location397,0.0230070903015
6,location390,-0.0189574967735
6,location391,0.0228866852689
6,location393,0.0215976357342
6,location398,0.0297568416372
6,location399,-0.0452418653531
6,artist499,-0.126349559657
6,artist498,0.0910044240635
6,artist495,0.00221900923165
6,artist494,-0.000271688390983
6,artist497,-0.0103702715006
6,artist496,0.116412805909
6,artist491,-0.217590414942
6,artist490,-0.00011837811124
6,artist493,-0.0279086832756
6,location138,-0.0556313447543
6,location139,0.454977850172
6,location130,-0.0228942483003
6,location131,0.0660485770491
6,location132,0.0281287316955
6,location133,0.109238222327
6,location134,0.0336669509737
6,location135,-0.142452740342
6,location136,-0.00750756323937
6,location137,-0.124641319168
6,location488,-0.0230055505018
6,location489,0.0275447300843
6,location480,-0.0133636805969
6,location481,-0.0243803211042
6,location482,-0.0399431818366
6,location483,-0.0660575265195
6,location484,0.0673272510159
6,location485,0.0938283732808
6,location486,-0.0210858699531
6,artist67,-0.0136753223799
6,artist65,-0.185978121571
6,artist64,-0.0213090804572
6,artist61,-0.0255099492829
6,artist60,-0.0228620306029
6,artist69,0.010004736485
6,artist68,-0.0315067986758
6,artist1354,-0.00439411445679
6,artist1355,0.194418995791
6,artist1357,-0.158486817459
6,artist839,0.5345862515
6,artist837,0.160177095139
6,artist836,0.0164234434629
6,artist835,-0.0248903620603
6,artist834,-0.12475745024
6,artist833,0.596405287688
6,artist832,-0.00385551671336
6,artist831,0.0499055283954
6,artist830,-0.0148734805752
6,artist1400,-0.482610288359
6,artist1138,-0.0192645931218
6,artist1139,-0.0159046924438
6,artist1131,0.0215976357342
6,artist1133,0.110591310796
6,artist1134,-0.00240754614506
6,artist1135,0.171117346904
6,artist1137,-0.000932890748955
6,artist1008,-0.0035101853131
6,artist1009,-0.0318747501858
6,artist719,-0.0141821001745
6,artist1004,-0.0239464111437
6,artist1006,0.122568930935
6,artist1007,0.0196659920481
6,artist1000,0.218432593828
6,artist1001,0.00617671250139
6,artist1002,-0.0230768696594
6,artist1003,-0.0124560230317
6,artist1646,-0.0427448177817
6,artist1647,0.100951277033
6,artist1645,-0.142235038728
6,artist1642,0.116134226707
6,artist1643,0.166165226594
6,artist1640,-0.0454861476728
6,artist1648,-0.00880078447121
6,artist1649,0.0740038725719
6,artist136,-0.0227265642087
6,artist137,0.257553112537
6,artist134,-0.0395931497541
6,artist135,0.00197677745569
6,artist132,0.0207099938053
6,artist133,-0.0188992178844
6,artist130,-0.0267321056251
6,artist139,-0.020438265939
6,artist1437,0.0442899482041
6,artist228,-0.0224288794844
6,artist229,-0.0559324902844
6,artist222,0.232531154118
6,artist223,-0.00768298251058
6,artist227,-0.157950731753
6,artist224,-0.16433537161
6,location255,0.111359962343
6,location257,0.032437862829
6,location256,0.0252664617687
6,location251,0.00397264675169
6,location250,0.435698243719
6,location253,-0.105599634709
6,location252,0.106428935979
6,location259,0.105759912385
6,location258,-0.0173187372572
6,location25,0.194979021994
6,location24,0.0450662589438
6,location27,0.290991079874
6,location26,0.479098180336
6,location21,-0.0189098886909
6,location20,-0.0443849121417
6,location23,0.0312843552179
6,location22,0.672408564741
6,location29,0.00677795733251
6,location28,0.0115711348536
6,artist958,-0.00254569629912
6,artist959,-0.0116286132427
6,artist950,-0.0546786090446
6,artist951,0.00620250671477
6,artist952,-0.0199540403182
6,artist953,0.192378956624
6,artist954,-0.261272441442
6,artist955,0.156527605387
6,artist723,-0.0207828440846
6,artist722,0.00767911916514
6,artist721,-0.118368881093
6,artist727,-0.0206263612307
6,artist726,-0.0238447257159
6,artist488,0.100494384139
6,artist489,0.0200198372988
6,artist486,-0.248763951778
6,artist484,-0.0957685447855
6,artist485,-0.0134000097602
6,artist482,-0.115852128196
6,artist640,0.0199038797137
6,location109,-0.243938274295
6,location108,-0.0354574741476
6,artist641,-0.0109709265388
6,location105,0.0415380194714
6,location104,0.0186439940437
6,location107,-0.112961149956
6,location106,0.277874230993
6,location101,0.224015991859
6,artist1019,-0.0128466868502
6,location103,-0.0117552915175
6,location102,-0.000607776713046
6,artist1018,-0.0213825172836
6,artist644,-0.297534450186
6,artist646,0.0235317937644
6,artist647,-0.0171504366999
6,artist1349,-0.00728773289169
6,artist1348,0.0677351701357
6,artist1342,-0.0139439502384
6,artist1340,0.00187298177414
6,artist1347,0.000137556011957
6,artist1345,0.443829965924
6,artist1344,0.0339799730584
6,artist820,0.0467637068856
6,artist821,0.053846280154
6,artist822,0.297535535081
6,artist7,-0.023135452176
6,artist824,-0.0190245228472
6,artist825,0.0168940457232
6,artist826,-0.0137546149541
6,artist827,0.0017021947175
6,artist828,0.119607081033
6,artist829,0.0211439324055
6,artist8,-0.687599149622
6,artist9,-0.123001662265
6,artist1128,0.00439574300274
6,artist1127,-0.0290755749269
6,artist1125,-0.0167300431697
6,artist1124,-0.0208330243298
6,artist1122,0.0228866852689
6,artist1121,-0.0189574967735
6,artist1120,0.0232740082064
6,artist58,0.0296757463725
6,artist59,0.00336668761928
6,artist52,-0.0770358111471
6,artist53,-0.0272321100255
6,artist50,-0.0228825679294
6,artist51,0.0328150277528
6,artist56,0.00507867951439
6,artist57,-0.0157577868294
6,artist54,-0.0223378196634
6,artist55,0.0265146276998
6,artist1013,-0.00495031988275
6,artist1012,-0.293109767647
6,artist1011,-0.000384406319402
6,artist1010,0.0296536992138
6,artist1017,0.0353777104078
6,artist1016,-0.0195356174433
6,artist725,-0.0200817269682
6,artist1014,-0.0100623201566
6,artist729,0.968918477164
6,artist728,-0.0250579259837
7,location494,0.028754662749
7,artist1655,0.0281742983717
7,artist1657,-0.12809906655
7,artist1651,0.28875164854
7,artist1650,-0.0255676117823
7,artist1652,0.0147688714632
7,artist1659,0.0085605504886
7,artist1658,0.0459303252028
7,artist109,0.0076782716401
7,artist103,-0.0287524737531
7,artist101,0.0181469406577
7,artist100,0.0356726833024
7,artist107,0.00358360303372
7,artist106,0.0111278251671
7,artist105,0.100838675181
7,artist104,-0.0284280841036
7,artist1566,0.0591525109961
7,artist1565,0.0423018284131
7,artist1564,-0.0138147673036
7,artist1563,0.00285692211111
7,artist1562,-0.0226370037254
7,artist1561,-0.0034084744208
7,artist1560,-0.0169347172676
7,artist219,-0.0183545630206
7,artist218,0.0024469907382
7,artist217,-0.00580005958521
7,artist216,-0.0293786617494
7,artist214,-0.0136822688284
7,artist213,-0.140846965914
7,artist212,-0.0539361228802
7,artist210,-0.011993530244
7,location248,-0.434415784322
7,location249,-0.0151023737505
7,location242,-0.0646478435404
7,location243,0.0966532962579
7,location240,0.00588177142925
7,location241,0.0249301600921
7,location246,-0.0251769498627
7,location247,0.00300078026119
7,location244,-0.0111072286777
7,location245,-0.104868246327
7,location18,0.178520020669
7,location19,0.0226411193086
7,location10,-0.396046307557
7,location11,0.448171766787
7,location12,-0.108908497532
7,location13,0.0132193082523
7,location14,-0.0997947556588
7,artist1363,-0.0259098570171
7,location16,-0.131744799451
7,location17,0.0362334811046
7,artist1365,0.0629565323115
7,artist1425,-0.0508461044983
7,artist1364,0.00307788992467
7,artist929,-0.00729582007199
7,artist928,0.0305967833225
7,artist925,0.078515935015
7,artist927,-0.0169282515573
7,artist920,0.0380372055329
7,artist923,-0.0331764475763
7,artist922,0.00298803795436
7,artist554,0.0454175480726
7,artist555,0.317258233766
7,artist806,0.0277718826396
7,artist551,-0.0211740824592
7,artist552,0.00843881584067
7,artist89,-0.0203156185955
7,location112,0.0116220683445
7,location113,-0.124435301679
7,location110,0.0535518798825
7,location111,-0.0380476698843
7,location116,0.0184798017273
7,location117,-0.0396167882709
7,location114,0.04548695087
7,location115,0.0443880359119
7,location118,0.0817959073541
7,location119,0.103450954268
7,artist1339,0.0101988382878
7,artist1335,0.0148794027136
7,artist1332,-0.0159457661952
7,artist1333,0.00559367517923
7,artist1330,0.00663965917067
7,artist1331,0.00658651688816
7,artist855,-0.0414113667344
7,artist854,-0.0136972972745
7,artist857,0.00101974425969
7,artist584,-0.0251769498627
7,artist583,0.0704000345357
7,artist582,-0.171155992701
7,artist581,-0.0111072286777
7,artist852,0.109892549888
7,artist858,0.0406427295042
7,artist588,0.113220034676
7,artist1480,0.0115713929823
7,artist1482,-0.0333814311083
7,artist1483,-0.00270798174416
7,artist1484,-0.0154981450988
7,artist1485,0.0144735121386
7,artist1486,0.00188098406079
7,artist1488,-0.0181087563816
7,artist1240,-0.0217017635349
7,artist1247,-0.0196411509021
7,artist1244,-0.0093295287871
7,artist1245,0.00812944090753
7,artist1249,-0.0195916310448
7,artist459,-0.036751350271
7,artist458,0.128067398849
7,artist451,-0.0791050326815
7,artist450,-0.0575377879645
7,artist452,0.0377275909877
7,artist455,-0.00127178003595
7,artist454,-0.0847250106778
7,artist457,0.0732984517118
7,artist456,-0.307669843568
7,artist45,-0.0146509062244
7,artist44,0.00920482456875
7,artist46,-0.0330223814791
7,artist41,0.0035820394862
7,artist43,-0.0120273797289
7,artist1066,0.00683646974789
7,artist735,-0.0186145133797
7,artist737,0.00874057275099
7,artist1062,0.0526178777602
7,artist731,0.00524450213402
7,artist732,-0.137261587108
